Id,category,crawl_date,description,dislike_count,id,like_count,name,step,title,upload_date,video_id,view_count
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► http://www.youtube.com/subscription_center?add_user=rsdjeffy

Website: http://executetheprogram.com

—————
Jeff addresses two common issues people have when getting back into an old habit after a hiatus.

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy",3,UC_1N_NAJv18XOndxdixfW6g,239,RSD Jeffy,3,Getting Back in the Game,20140603,8GpoljZWPhE,19203
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Download a free implementable summary on this video. It has all the key ideas and techniques, plus further resources to go deeper. Click here to get it: http://www.rsdvault.com/pimp-rules-1

Subscribe for more! ► http://www.youtube.com/subscription_center?add_user=rsdjeffy

Website: http://executetheprogram.com

—————
Jeffy breaks down a legendary pimp's 27 Rules of the Game, and shares some personal  tales of glory. From the 2013 RSD World Summit in Las Vegas. Part 1/3

—————
I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy",231,UC_1N_NAJv18XOndxdixfW6g,1972,RSD Jeffy,3,Jeffy's 27 Rules of the Pimp Game Part 1,20130814,8WIrReMlbcA,239783
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Masturbation - the oldest profession. In this one RSD Max and I discuss the benefits of nofap and go over the official rsd nofap stance.

Subscribe for more! ► https://www.youtube.com/user/RSDJeffy?sub_confirmation=1

Website:

http://executetheprogram.com

http://www.RSDResonator.com

http://www.jeffyhotseat.com

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 15 years in over 100 cities across North America, Australia, Africa and Europe. I’m extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2016 I released my magnum opus on text and online game, ""Execute the Program v2.0”

In 2017 I created RESONATOR, the professional guide to healthy powerful and attractive vocal projection technique.

Facebook: www.facebook.com/RSDJeffy
Instagram: RSDJeffy",90,UC_1N_NAJv18XOndxdixfW6g,1612,RSD Jeffy,3,NoFap Benefits and Hacks to Stop Compulsive Masturbation (ft. RSD Max),20180828,8ucBMYik39g,70631
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,Start Getting Laid Off The Internet NOW --- http://www.ExecuteTheProgram.com,182,UC_1N_NAJv18XOndxdixfW6g,309,RSD Jeffy,3,The Program LIVE: My Online Game Masterpiece to Get You Laid,20141102,9KgIvOQKq1I,39240
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Join me from my living room as I interview the next ruthless MF'ing villain of RSD: RSD Ev. This young fellow made an impression as RSD Tyler's assistant and over the course of the past year and a half, began training to become an instructor. Let's hear some of his insights on how to be a player.

Subscribe for more! ► https://www.youtube.com/user/RSDJeffy?sub_confirmation=1

Website:

http://executetheprogram.com

http://www.RSDResonator.com

http://www.jeffyhotseat.com

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 15 years in over 100 cities across North America, Australia, Africa and Europe. I’m extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2016 I released my magnum opus on text and online game, ""Execute the Program v2.0”

In 2017 I created RESONATOR, the professional guide to healthy powerful and attractive vocal projection technique.

Facebook: www.facebook.com/RSDJeffy
Instagram: RSDJeffy",38,UC_1N_NAJv18XOndxdixfW6g,621,RSD Jeffy,3,Interview w/the Next Ruthless Villain: RSD EV aka Eevee E,20180904,ADV6dFgGnIQ,35185
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Download a free implementable summary of this video. It has all essential ideas and techniques, plus further resources to go deeper. Click here to get it: http://executetheprogram.com/members/dealing-with-mean-girls

Subscribe for more! ► https://www.youtube.com/user/RSDJeffy?sub_confirmation=1

Website:

http://executetheprogram.com

http://www.jeffyhotseat.com

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 13 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy
Snapchat: jlaix5150
Twitter/Periscope: @RSDJeffy
Instagram: RSDJeffy",24,UC_1N_NAJv18XOndxdixfW6g,1110,RSD Jeffy,3,Dealing with MEAN GIRLS,20160426,AIoIdLWo2j4,60927
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Rapport building or ""comfort building"" has long been a staple when it comes to picking up girls. The conventional wisdom is, ""first you get rapport, then you go for attraction."" The conventional wisdom, however, SUCKS. Don't make this rookie mistake when you're out meeting women. Learn how to get attraction FIRST, then shift into rapport building.",21,UC_1N_NAJv18XOndxdixfW6g,1063,RSD Jeffy,3,Why Rapport Building SUCKS (How To Get Real Attraction FAST),20180620,AbZ5U-q1CbI,38600
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Quick Periscope session where I discuss the recent death of my father, my latest Tinder tricks, and the story of how a student almost murdered me. And much much more.

Subscribe for more! ► https://www.youtube.com/user/RSDJeffy?sub_confirmation=1

Website:

http://executetheprogram.com

http://www.jeffyhotseat.com

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 13 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy
Snapchat: jlaix5150
Twitter/Periscope: @RSDJeffy
Instagram: RSDJeffy",17,UC_1N_NAJv18XOndxdixfW6g,589,RSD Jeffy,3,"Death, the Holidays and Pickup",20161207,AbvVlD1-Yxs,22740
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► https://www.youtube.com/user/RSDJeffy?sub_confirmation=1

Website:

http://executetheprogram.com

http://www.jeffyhotseat.com

-----

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 13 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy
Snapchat: jlaix5150
Twitter/Periscope: @RSDJeffy
Instagram: RSDJeffy",18,UC_1N_NAJv18XOndxdixfW6g,877,RSD Jeffy,3,"Pulling Girls at the End of the Night - ft. Owen, Julien & Luke",20170201,BRcbB2uHyCg,40084
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"►►► JOIN JULIEN'S TM ACADEMY NOW: https://bit.ly/2xL5hlV

TRANSFORMATION MASTERY ACADEMY IS A 12-MONTH ACTION-BASED INTERACTIVE PROGRAM THAT USES POWERFUL TRANSFORMATIONAL MISSIONS & A UNIQUE SUPPORT SYSTEM DESIGNED TO MAKE YOU HAPPIER, HEALTHIER, WEALTHIER, AND GET MORE LOVE, SEX AND SUCCESS THAN EVER BEFORE

Transformation Mastery Academy Is NOT Your Typical Julien Course…

This is a Cutting-Edge Curriculum, Coupled With Continuous Accountability Check-Ins That Will FORCE You To Unlock Your Authentic Self & Start Living Your Dreams!

Transformation Mastery Academy is built with a FOOL-PROOF ACCOUNTABILITY SYSTEM. The support of the group, combined with dedicated coaches guiding you every step of the way, and direct access to me means that YOU SIMPLY CANNOT FAIL.

TRANSFORMATION MASTERY ACADEMY USES A COMPLETELY NEW, 12-MONTH FORMAT:

Every single month, we are going to go deeper and deeper into your subconscious and...

STOMP-OUT SELF SABOTAGE: Stop holding yourself back, stop shooting yourself in the foot at every opportunity and instead of reverting back to into scarcity, you will find yourself FLOATING UP into abundance and success.

SHUT DOWN THE HUM OF ANXIETY: SHUT DOWN the refrigerator hum of anxiety that’s constantly running the background of your mind, poisoning your life, and destroying your happiness.

OBLITERATE OVERWHELM: Wash away the stress from the external pressure of your job, your family, and the ongoing self-attack you constantly put yourself through, without even realizing it.

PUT YOURSELF BACK ON THE THRONE: Reclaim your place as the TRUE RULER of THE KINGDOM that is YOUR LIFE... Stop living in reaction, STAND AT THE CAUSE and START LIVING a life of YOUR OWN DESIGN.

TAKE THE FIRST STEP ON YOUR PATH TO PERMANENT HAPPINESS:
Transformation Mastery Academy will be the FIRST STEP on your path to PERMANENT HAPPINESS. Your destiny is right here in front of you - and every single step you take will bring you closer and closer.

►►► JOIN TRANSFORMATION MASTERY ACADEMY NOW: http://transformationmasteryacademy.com

===================================

In this video, Jeffy & Julien reveal the top 3 ""game killers"" that are preventing you from having success with women.

If your game sucks, then this is why... PAY ATTENTION!

===================================

Top 3 GAME KILLERS: 3 Reasons Your Game Sucks & How To Fix It

===================================

Subscribe for more! ► https://www.youtube.com/user/RSDJeffy...

Website:

http://executetheprogram.com

http://www.RSDResonator.com

http://www.jeffyhotseat.com",33,UC_1N_NAJv18XOndxdixfW6g,864,RSD Jeffy,3,Top 3 GAME KILLERS: 3 Reasons Your Game Sucks & How To Fix It,20180925,BV5KBIo0b88,27021
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► http://www.youtube.com/subscription_center?add_user=rsdjeffy

Website: http://executetheprogram.com

—————
Join Jeffy at the famous Hofbrauhas beer hall in Munich, Germany for a frank discussion on ALCOHOL and its role in your game.

—————
I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy",3,UC_1N_NAJv18XOndxdixfW6g,89,RSD Jeffy,3,Jeffy Getting Drunk in Munich,20110914,Bn6Fu9RaoyU,19463
